                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     360                                     1633                  3.2000000000000000E+001                  7.1000000000000065E-003                  2.3364627108384478E+006                  3.3632091430679352E+003                  3.9209313799213072E+004                  1.6707559224151811E+005                  8.8996858238287402E+000                 -6.6021956021129311E+000                  5.5461069352784187E-001                  1.1817274689832889E-008                  4.3845365465127606E-001                  6.3166851240784212E-005                  4.3072068243688102E-003                  1.4328424341467379E-004                  6.6277373711111950E-004                  3.1412252975351088E+001                 -3.3957321124000707E-007                  1.9558579371627847E+001                  2.3831942444659130E-005                  1.1633750544985260E+001                  1.4221242086123098E-002                  9.2499963581691269E-002                  3.7098107184990348E-002                  2.0819216295553278E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1412252955412331E+001                  8.8429959281021056E+000                  3.1412252758840950E+001                  8.7604573364533778E+000                  4.7409953180353921E+004                  1.5627567958376205E+004                  1.8801221982168844E+006                  1.6731002695464896E+005                  1.6731002695464896E+005                  1.3306707064125249E-025                  1.1397990766641962E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.3733155643555406E+013                                  "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.2.1"                                 "CRMATH"                               "20211206" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                    omega                                    i_rot                                    j_rot                       w_div_w_crit_roche                                   fp_rot                                   ft_rot 
                                       1                  3.1412252975351088E+001                  9.4937467547795973E-001                  4.5936404529159667E+000                 -9.2358440384050144E+000                  3.9585726165265585E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  2.4984173550820995E+022                  8.8996858238287402E+000                  4.8877782311013346E-005                  3.0565333663091259E+023                  1.4939657250480628E+019                  4.1874690055847158E-001                  8.7710529967599415E-001                  9.6537175156067145E-001 
                                       2                  3.1412252975338522E+001                  9.4936841362551105E-001                  4.5942958300441195E+000                 -9.2313335376841525E+000                  3.9620786905771057E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  4.9461703369728354E+022                  8.8995575050956379E+000                  4.8877782311013346E-005                  3.0564586639110108E+023                  1.4939292121725309E+019                  4.1874089241027829E-001                  8.7709855953641658E-001                  9.6536016338177122E-001 
                                       3                  3.1412252975313645E+001                  9.4935614420061454E-001                  4.5951635629110799E+000                 -9.2254523608697525E+000                  3.9666946306704487E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  4.9461703369728404E+022                  8.8993060837339453E+000                  4.8877782311013346E-005                  3.0563122952607233E+023                  1.4938576704222718E+019                  4.1872801780700675E-001                  8.7708535319886827E-001                  9.6533745800478599E-001 
                                       4                  3.1412252975288773E+001                  9.4934403878813711E-001                  4.5966462558078636E+000                 -9.2156554925325835E+000                  3.9745070294961482E+000                  7.3439999947199475E-001                  2.5850000052800537E-001                  7.0999999999998842E-003                  1.2036239552773589E+023                  8.8990580302264899E+000                  4.8877782311013346E-005                  3.0561678875368508E+023                  1.4937870871293571E+019                  4.1871514320373532E-001                  8.7707232378974653E-001                  9.6531505681456886E-001 
                                       5                  3.1412252975228242E+001                  9.4931523392323358E-001                  4.5987283521860238E+000                 -9.2023379007955963E+000                  3.9853481356476186E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.2036239552773599E+023                  8.8984678139691642E+000                  4.8877782311013340E-005                  3.0558242924612010E+023                  1.4936191454762494E+019                  4.1868510246276852E-001                  8.7704132239841970E-001                  9.6526175675461034E-001 
                                       6                  3.1412252975167714E+001                  9.4928729347499996E-001                  4.6006689119788300E+000                 -9.1903677398791359E+000                  3.9953187694790544E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.0635103823701061E+023                  8.8978953471474593E+000                  4.8877782311013340E-005                  3.0554910310878323E+023                  1.4934562547076477E+019                  4.1865592002868646E-001                  8.7701125339212493E-001                  9.6521005969449802E-001 
                                       7                  3.1412252975114225E+001                  9.4926327242087871E-001                  4.6024716201829925E+000                 -9.1796039086746983E+000                  4.0044712844071064E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.0635103823700893E+023                  8.8974032135289907E+000                  4.8877782311013333E-005                  3.0552045286634412E+023                  1.4933162186763377E+019                  4.1863017082214354E-001                  8.7698540329135910E-001                  9.6516561609966511E-001 
                                       8                  3.1412252975060742E+001                  9.4923983556132963E-001                  4.6042561983716137E+000                 -9.1692526727881933E+000                  4.0134365494447923E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.0635103823700985E+023                  8.8969230748865851E+000                  4.8877782311013326E-005                  3.0549250113660376E+023                  1.4931795968201910E+019                  4.1860613822937009E-001                  8.7696018343522131E-001                  9.6512225606661828E-001 
                                       9                  3.1412252975007256E+001                  9.4921694704353854E-001                  4.6060222963868922E+000                 -9.1592824378105284E+000                  4.0222220679541039E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.0635103823701006E+023                  8.8964541948419633E+000                  4.8877782311013319E-005                  3.0546520577641029E+023                  1.4930461831528270E+019                  4.1858210563659665E-001                  8.7693555579309457E-001                  9.6507991421879191E-001 
                                      10                  3.1412252974953766E+001                  9.4919457450183520E-001                  4.6079826995595168E+000                 -9.1485188502897525E+000                  4.0318759631908039E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.3234795869494717E+023                  8.8959959086462543E+000                  4.8877782311013306E-005                  3.0543852871393169E+023                  1.4929157915875740E+019                  4.1855893135070804E-001                  8.7691148600862379E-001                  9.6503853149554042E-001 
                                      11                  3.1412252974887210E+001                  9.4916741001174010E-001                  4.6095925561764979E+000                 -9.1398595307747925E+000                  4.0397463401276061E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  6.6173979347473282E+022                  8.8954394944034245E+000                  4.8877782311013285E-005                  3.0540614280195691E+023                  1.4927574964320287E+019                  4.1852974891662603E-001                  8.7688226530572677E-001                  9.6498829291945831E-001 
                                      12                  3.1412252974853928E+001                  9.4915409403697992E-001                  4.6106577687095278E+000                 -9.1342444102613563E+000                  4.0449156666603185E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  6.6173979347473886E+022                  8.8951667540467945E+000                  4.8877782311013265E-005                  3.0539026975552784E+023                  1.4926799125012308E+019                  4.1851601600646976E-001                  8.7686794358746911E-001                  9.6496366988154947E-001 
                                      13                  3.1412252974820650E+001                  9.4914094791868386E-001                  4.6122434772634087E+000                 -9.1260452578771663E+000                  4.0525568829412544E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.3234795869494717E+023                  8.8948975009260245E+000                  4.8877782311013245E-005                  3.0537460051600298E+023                  1.4926033247333827E+019                  4.1850228309631349E-001                  8.7685380575231509E-001                  9.6493936299422789E-001 
                                      14                  3.1412252974754086E+001                  9.4911514393230689E-001                  4.6143292874777782E+000                 -9.1154588449452003E+000                  4.0625424636541787E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.3234795869494757E+023                  8.8943690185138387E+000                  4.8877782311013231E-005                  3.0534384680465032E+023                  1.4924530074125070E+019                  4.1847567558288573E-001                  8.7682605768949951E-001                  9.6489165633211382E-001 
                                      15                  3.1412252974687529E+001                  9.4908995690705478E-001                  4.6163854677972944E+000                 -9.1052609075048458E+000                  4.0723055412502305E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.3234795869494757E+023                  8.8938532021486711E+000                  4.8877782311013218E-005                  3.0531383035373784E+023                  1.4923062936571617E+019                  4.1844906806945803E-001                  8.7679897482974811E-001                  9.6484509334345725E-001 
                                      16                  3.1412252974620969E+001                  9.4906535019253291E-001                  4.6184121430711098E+000                 -9.0954220032369033E+000                  4.0818558139262278E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.3234795869494757E+023                  8.8933492991148846E+000                  4.8877782311013204E-005                  3.0528450551023381E+023                  1.4921629603254520E+019                  4.1842331886291501E-001                  8.7677251599182093E-001                  9.6479960321887970E-001 
                                      17                  3.1412252974554409E+001                  9.4904129063002785E-001                  4.6204095205178382E+000                 -9.0859158243527620E+000                  4.0912023599172276E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.3234795869494717E+023                  8.8928566284145152E+000                  4.8877782311013184E-005                  3.0525583106748022E+023                  1.4920228060083714E+019                  4.1839842796325677E-001                  8.7674664400485514E-001                  9.6475512204510894E-001 
                                      18                  3.1412252974487853E+001                  9.4901774810990991E-001                  4.6223778769869908E+000                 -9.0767186971570091E+000                  4.1003536891697134E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.3234795869494333E+023                  8.8923745716757416E+000                  4.8877782311013170E-005                  3.0522777123622152E+023                  1.4918856557759762E+019                  4.1837353706359864E-001                  8.7672132657731239E-001                  9.6471159430702036E-001 
                                      19                  3.1412252974421289E+001                  9.4899469520195956E-001                  4.6243940559400647E+000                 -9.0674656269277865E+000                  4.1096684630160460E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684624E+023                  8.8919025655591604E+000                  4.8877782311013150E-005                  3.0520029445243651E+023                  1.4917513553503306E+019                  4.1834950447082514E-001                  8.7669653522333157E-001                  9.6466897103321869E-001 
                                      20                  3.1412252974349464E+001                  9.4897033964536304E-001                  4.6264541628958380E+000                 -9.0581628639000424E+000                  4.1191325735825801E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684704E+023                  8.8914039150519617E+000                  4.8877782311013130E-005                  3.0517126530762338E+023                  1.4916094673282449E+019                  4.1832375526428223E-001                  8.7667034323272397E-001                  9.6462393967011584E-001 
                                      21                  3.1412252974277646E+001                  9.4894649627777183E-001                  4.6284818642992835E+000                 -9.0491498534714996E+000                  4.1283965785499426E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684785E+023                  8.8909157780819701E+000                  4.8877782311013109E-005                  3.0514284771740532E+023                  1.4914705684493961E+019                  4.1829886436462399E-001                  8.7664470302646802E-001                  9.6457985697618698E-001 
                                      22                  3.1412252974205821E+001                  9.4892313883006962E-001                  4.6304777157421269E+000                 -9.0404069254763257E+000                  4.1374687658489560E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684624E+023                  8.8904376151658351E+000                  4.8877782311013082E-005                  3.0511501109148040E+023                  1.4913345091951720E+019                  4.1827397346496581E-001                  8.7661958699890574E-001                  9.6453667549019040E-001 
                                      23                  3.1412252974133999E+001                  9.4890024324021272E-001                  4.6334210660574744E+000                 -9.0278206807262134E+000                  4.1507337002348281E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  2.8562850269368563E+023                  8.8899689321492801E+000                  4.8877782311013062E-005                  3.0508772707413772E+023                  1.4912011509691470E+019                  4.1825079917907709E-001                  8.7659496956163341E-001                  9.6449435121852012E-001 
                                      24                  3.1412252973990352E+001                  9.4885574972997189E-001                  4.6362797079402371E+000                 -9.0156281819624198E+000                  4.1636099606477313E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684664E+023                  8.8890582006547820E+000                  4.8877782311013035E-005                  3.0503470796283147E+023                  1.4909420053110710E+019                  4.1820359230041498E-001                  8.7654713220779312E-001                  9.6441210539315703E-001 
                                      25                  3.1412252973918527E+001                  9.4883411390941286E-001                  4.6381539921444128E+000                 -9.0078046124678934E+000                  4.1719882509443424E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684704E+023                  8.8886153737581015E+000                  4.8877782311013008E-005                  3.0500892849455254E+023                  1.4908160009872071E+019                  4.1818127632141106E-001                  8.7652387226034045E-001                  9.6437211501865761E-001 
                                      26                  3.1412252973846705E+001                  9.4881286120831976E-001                  4.6399993664708061E+000                 -9.0001776299217173E+000                  4.1802093456017300E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684624E+023                  8.8881804097614943E+000                  4.8877782311012974E-005                  3.0498360762822746E+023                  1.4906922382079898E+019                  4.1815896034240718E-001                  8.7650102609515446E-001                  9.6433283605271281E-001 
                                      27                  3.1412252973774880E+001                  9.4879197544465732E-001                  4.6418164257346293E+000                 -8.9927361404815915E+000                  4.1882790366471614E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684624E+023                  8.8877529763505496E+000                  4.8877782311012940E-005                  3.0495872652130070E+023                  1.4905706248751864E+019                  4.1813750267028804E-001                  8.7647857671364537E-001                  9.6429423927159386E-001 
                                      28                  3.1412252973703058E+001                  9.4877144156561510E-001                  4.6436057613332560E+000                 -8.9854698033565139E+000                  4.1962028018828503E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684704E+023                  8.8873327644025419E+000                  4.8877782311012913E-005                  3.0493426765868894E+023                  1.4904510753789542E+019                  4.1811518669128417E-001                  8.7645650831456290E-001                  9.6425629750996267E-001 
                                      29                  3.1412252973631233E+001                  9.4875124554724233E-001                  4.6453679597362809E+000                 -8.9783690604935469E+000                  4.2039858271982062E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684624E+023                  8.8869194859245706E+000                  4.8877782311012872E-005                  3.0491021496615925E+023                  1.4903335111520070E+019                  4.1809458732604982E-001                  8.7643480639270066E-001                  9.6421898582968446E-001 
                                      30                  3.1412252973559411E+001                  9.4873137430053878E-001                  4.6471036010631384E+000                 -8.9714251059121324E+000                  4.2116330269312279E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684342E+023                  8.8865128721247064E+000                  4.8877782311012838E-005                  3.0488655213633115E+023                  1.4902178524874861E+019                  4.1807398796081535E-001                  8.7641345623305389E-001                  9.6418227893012320E-001 
                                      31                  3.1412252973487586E+001                  9.4871181558611983E-001                  4.6488132578554255E+000                 -8.9646298175642780E+000                  4.2191490624855854E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  1.4281425134684179E+023                  8.8861126716594541E+000                  4.8877782311012804E-005                  3.0486326354413652E+023                  1.4901040230135230E+019                  4.1805338859558100E-001                  8.7639244373747294E-001                  9.6414615257111613E-001 
                                      32                  3.1412252973415765E+001                  9.4869255793822915E-001                  4.6513370524624609E+000                 -8.9547478948244859E+000                  4.2301863895401883E+000                  7.3439999947199464E-001                  2.5850000052800537E-001                  7.0999999999999952E-003                  2.8562850269368925E+023                  8.8857186490732243E+000                  4.8877782311012764E-005                  3.0484033457861489E+023                  1.4899919513149835E+019                  4.1803278923034665E-001                  8.7637175572281600E-001                  9.6411058408579042E-001 
