                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                     350                                     1636                  3.2000000000000000E+001                  7.1000000000000065E-003                  2.3790801361545622E+006                  3.3214097321454897E+003                  3.9192817777169148E+004                  1.6900466895580245E+005                  8.9163998438193950E+000                 -6.6086675689835372E+000                  5.5027135326108823E-001                  1.1632468734997180E-008                  4.4283298878717714E-001                  6.5770937113735463E-005                  4.4908503020882834E-003                  1.5142766020244565E-004                  7.4018367047561898E-004                  3.1388115067278317E+001                 -3.4861726916682806E-007                  1.9445094549037783E+001                  2.3599921861071354E-005                  1.1724110576100884E+001                  1.3845132024138587E-002                  9.6355996776195316E-002                  4.0020653881951612E-002                  2.3232970219809058E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.1388115046992951E+001                  8.8606713382495492E+000                  3.1388114845210573E+001                  8.7780202644026364E+000                  4.7561850311341463E+004                  1.5396540262865106E+004                  1.8572336055098472E+006                  1.6924120399948992E+005                  1.6924120399948992E+005                  1.2854060159916826E-025                  1.1529041748394695E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  7.5078059304711219E+013                                  "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-macos-21.2.1"                                 "CRMATH"                               "20211109" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                       dm                                   radius                                    omega                                    i_rot                                    j_rot                       w_div_w_crit_roche                                   fp_rot                                   ft_rot 
                                       1                  3.1388115067278317E+001                  9.5018953559002828E-001                  4.5934670493080159E+000                 -9.1928267900324165E+000                  3.9732177168789717E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  2.4964975128953397E+022                  8.9163998438193950E+000                  4.8908368404738017E-005                  3.0656231014007859E+023                  1.4993462403338516E+019                  4.1990561485290528E-001                  8.7830001653033607E-001                  9.6742550260484339E-001 
                                       2                  3.1388115067265762E+001                  9.5018390043055523E-001                  4.5941474979522132E+000                 -9.1890701063103304E+000                  3.9765821235023608E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  4.9423695842857321E+022                  8.9162841504105153E+000                  4.8908368404738017E-005                  3.0655557831571980E+023                  1.4993133160792742E+019                  4.1989960670471194E-001                  8.7829393870259331E-001                  9.6741505060386790E-001 
                                       3                  3.1388115067240903E+001                  9.5017283983145295E-001                  4.5950472430716927E+000                 -9.1841569717415847E+000                  3.9810131740457306E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  4.9423695842857347E+022                  8.9160570736394043E+000                  4.8908368404738017E-005                  3.0654237422297949E+023                  1.4992487370160548E+019                  4.1988759040832518E-001                  8.7828198367237187E-001                  9.6739451142901145E-001 
                                       4                  3.1388115067216049E+001                  9.5016190282387147E-001                  4.5965826293571768E+000                 -9.1759448305954621E+000                  3.9885168485355464E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  1.2026990625481069E+023                  8.9158325399186094E+000                  4.8908368404738011E-005                  3.0652932698950152E+023                  1.4991849251258941E+019                  4.1987643241882328E-001                  8.7827013636099460E-001                  9.6737417742053944E-001 
                                       5                  3.1388115067155567E+001                  9.5013578339296090E-001                  4.5987324216046339E+000                 -9.1647044879843609E+000                  3.9989380682569466E+000                  7.3439999940268441E-001                  2.5850000059731570E-001                  7.0999999999998842E-003                  1.2026990625481164E+023                  8.9152963381499308E+000                  4.8908368404738011E-005                  3.0649818838256982E+023                  1.4990326312799517E+019                  4.1984896659851079E-001                  8.7824179105205569E-001                  9.6732556840985884E-001 
                                       6                  3.1388115067095079E+001                  9.5011032677342389E-001                  4.6007306012490430E+000                 -9.1545325736017702E+000                  4.0085311394710255E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  1.0626931561792959E+023                  8.9147737741640274E+000                  4.8908368404738004E-005                  3.0646783753972345E+023                  1.4988841902596190E+019                  4.1982235908508303E-001                  8.7821418648822114E-001                  9.6727821591427665E-001 
                                       7                  3.1388115067041635E+001                  9.5008835066050390E-001                  4.6025826446227756E+000                 -9.1453325168861141E+000                  4.0173441974647366E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  1.0626931561792908E+023                  8.9143226813534930E+000                  4.8908368404737997E-005                  3.0644160906572322E+023                  1.4987559110727090E+019                  4.1979918479919431E-001                  8.7819045111141925E-001                  9.6723743067192824E-001 
                                       8                  3.1388115066988192E+001                  9.5006683195889186E-001                  4.6044121888219891E+000                 -9.1364364686239234E+000                  4.0259834338828222E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  1.0626931561792908E+023                  8.9138809997167243E+000                  4.8908368404737990E-005                  3.0641592102645753E+023                  1.4986302750639086E+019                  4.1977686882019044E-001                  8.7816724233593768E-001                  9.6719752830706163E-001 
                                       9                  3.1388115066934748E+001                  9.5004574645803597E-001                  4.6062191976050677E+000                 -9.1278230004865524E+000                  4.0344555720858519E+000                  7.3439999940268441E-001                  2.5850000059731570E-001                  7.0999999999998842E-003                  1.0626931561792928E+023                  8.9134482309603360E+000                  4.8908368404737984E-005                  3.0639075342477070E+023                  1.4985071844303921E+019                  4.1975455284118651E-001                  8.7814450376932884E-001                  9.6715843436840043E-001 
                                      10                  3.1388115066881301E+001                  9.5002507204953146E-001                  4.6082212676600607E+000                 -9.1184773440423719E+000                  4.0437719661534892E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  1.3224625943564547E+023                  8.9130239200575598E+000                  4.8908368404737977E-005                  3.0636607859155436E+023                  1.4983865038470650E+019                  4.1973309516906737E-001                  8.7812221041167615E-001                  9.6712010586955532E-001 
                                      11                  3.1388115066814795E+001                  9.4999988764201959E-001                  4.6098618084351566E+000                 -9.1109162281990095E+000                  4.0513723834250488E+000                  7.3439999940268441E-001                  2.5850000059731576E-001                  7.0999999999998842E-003                  6.6123129717822887E+022                  8.9125070755484881E+000                  4.8908368404737956E-005                  3.0633602235201942E+023                  1.4982395036834607E+019                  4.1970648765563962E-001                  8.7809505502855956E-001                  9.6707341818900827E-001 
